drug1,drug2,classes,source_line,mechanism,source_file_id
D05039,D12217,P,247,unclassified,d0127
D05039,D12358,P,248,unclassified,d0127
D05039,D12364,P,249,unclassified,d0127
D05039,D12437,P,250,unclassified,d0127
D05039,D13245,P,251,unclassified,d0127
D05040,D00076,P,1,unclassified,d0128
D05040,D00095,P,2,unclassified,d0128
D05040,D00216,P,3,unclassified,d0128
D05040,D00225,P,4,unclassified,d0128
D05040,D00228,CI,5,Enzyme: CYP2D6,d0128
D05040,D00252,P,6,unclassified,d0128
D05040,D00265,P,7,unclassified,d0128
D05040,D00267,P,8,unclassified,d0128
D05040,D00280,P,9,unclassified,d0128
D05040,D00283,P,10,unclassified,d0128
D05040,D00293,P,11,unclassified,d0128
D05040,D00295,P,12,CYP inhibition: CYP2D6,d0128
D05040,D00308,P,13,unclassified,d0128
D05040,D00311,P,14,unclassified,d0128
D05040,D00320,P,15,unclassified,d0128
D05040,D00336,P,16,unclassified,d0128
D05040,D00365,P,17,unclassified,d0128
D05040,D00367,CI,18,unclassified,d0128
D05040,D00387,P,19,unclassified,d0128
D05040,D00388,P,20,unclassified,d0128
D05040,D00402,P,21,unclassified,d0128
D05040,D00415,CI,22,Enzyme-Target: MAOA,d0128
D05040,D00451,CI,23,Enzyme-Target: MAOA,d0128
D05040,D00457,P,24,unclassified,d0128
D05040,D00474,P,25,unclassified,d0128
D05040,D00481,P,26,unclassified,d0128
D05040,D00506,P,27,unclassified,d0128
D05040,D00511,P,28,unclassified,d0128
D05040,D00520,CI,29,unclassified,d0128
D05040,D00531,P,30,unclassified,d0128
D05040,D00550,P,31,unclassified,d0128
D05040,D00563,CI,32,Enzyme: CYP2D6,d0128
D05040,D00593,P,33,unclassified,d0128
D05040,D00594,P,34,unclassified,d0128
D05040,D00605,P,35,unclassified,d0128
D05040,D00625,P,36,unclassified,d0128
D05040,D00633,P,37,unclassified,d0128
D05040,D00665,P,38,unclassified,d0128
D05040,D00666,P,39,CYP inhibition: CYP2D6,d0128
D05040,D00668,P,40,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0128
D05040,D00669,P,41,unclassified,d0128
D05040,D00672,P,42,unclassified,d0128
D05040,D00675,CI,43,unclassified,d0128
D05040,D00676,CI,44,Enzyme-Target: MAOA,d0128
D05040,D00677,P,45,unclassified,d0128
D05040,D00678,P,46,Enzyme: CYP2D6,d0128
D05040,D00694,P,47,unclassified,d0128
D05040,D00701,P,48,unclassified,d0128
D05040,D00713,P,49,unclassified,d0128
D05040,D00714,P,50,unclassified,d0128
D05040,D00720,P,51,unclassified,d0128
D05040,D00722,P,52,unclassified,d0128
D05040,D00744,P,53,unclassified,d0128
D05040,D00754,P,54,unclassified,d0128
D05040,D00765,P,55,unclassified,d0128
D05040,D00770,P,56,unclassified,d0128
D05040,D00785,CI,57,Enzyme: CYP2D6,d0128
D05040,D00787,P,58,unclassified,d0128
D05040,D00809,CI,59,Enzyme: CYP2D6,d0128
D05040,D00811,CI,60,Enzyme: CYP2D6,d0128
D05040,D00815,CI,61,Enzyme: CYP2D6,d0128
D05040,D00816,CI,62,Enzyme: CYP2D6,d0128
D05040,D00818,CI,63,Enzyme: CYP2D6,d0128
D05040,D00820,P,64,Enzyme: CYP2D6,d0128
D05040,D00821,CI,65,Enzyme: CYP2D6,d0128
D05040,D00824,CI,66,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0128
D05040,D00825,CI,67,unclassified,d0128
D05040,D00836,P,68,unclassified,d0128
D05040,D00839,P,69,unclassified,d0128
D05040,D00842,P,70,unclassified,d0128
D05040,D00944,P,71,unclassified,d0128
D05040,D00945,P,72,unclassified,d0128
D05040,D00947,P,73,unclassified,d0128
D05040,D01007,P,74,unclassified,d0128
D05040,D01008,CI,75,unclassified,d0128
D05040,D01021,CI,76,unclassified,d0128
D05040,D01022,P,77,unclassified,d0128
D05040,D01096,P,78,unclassified,d0128
D05040,D01107,CI,79,unclassified,d0128
D05040,D01111,P,80,unclassified,d0128
D05040,D01165,P,81,unclassified,d0128
D05040,D01179,CI,82,CYP inhibition: CYP2D6,d0128
D05040,D01226,P,83,unclassified,d0128
D05040,D01230,P,84,unclassified,d0128
D05040,D01245,P,85,unclassified,d0128
D05040,D01253,P,86,unclassified,d0128
D05040,D01268,P,87,unclassified,d0128
D05040,D01269,P,88,unclassified,d0128
D05040,D01277,P,89,unclassified,d0128
D05040,D01278,P,90,unclassified,d0128
D05040,D01280,P,91,unclassified,d0128
D05040,D01292,P,92,unclassified,d0128
D05040,D01293,P,93,unclassified,d0128
D05040,D01296,CI,94,unclassified,d0128
D05040,D01302,P,95,CYP inhibition: CYP2D6,d0128
D05040,D01324,P,96,Enzyme: CYP2D6,d0128
D05040,D01328,P,97,unclassified,d0128
D05040,D01347,CI,98,unclassified,d0128
D05040,D01355,CI,99,Enzyme: CYP2D6,d0128
D05040,D01358,CI,100,Enzyme: CYP2D6,d0128
D05040,D01383,CI,101,unclassified,d0128
D05040,D01386,P,102,unclassified,d0128
D05040,D01389,P,103,unclassified,d0128
D05040,D01399,P,104,unclassified,d0128
D05040,D01408,P,105,unclassified,d0128
D05040,D01451,P,106,unclassified,d0128
D05040,D01453,P,107,unclassified,d0128
D05040,D01481,P,108,Enzyme: CYP2D6,d0128
D05040,D01514,P,109,unclassified,d0128
D05040,D01564,P,110,unclassified,d0128
D05040,D01599,P,111,unclassified,d0128
D05040,D01657,P,112,unclassified,d0128
D05040,D01665,P,113,unclassified,d0128
D05040,D01744,P,114,unclassified,d0128
D05040,D01832,P,115,unclassified,d0128
D05040,D01854,P,116,unclassified,d0128
D05040,D01872,P,117,unclassified,d0128
D05040,D01875,P,118,unclassified,d0128
D05040,D01898,P,119,Enzyme: CYP2D6,d0128
D05040,D01903,P,120,unclassified,d0128
D05040,D02016,P,121,Enzyme: CYP2D6,d0128
D05040,D02034,CI,122,unclassified,d0128
D05040,D02064,P,123,unclassified,d0128
D05040,D02069,P,124,unclassified,d0128
D05040,D02076,P,125,unclassified,d0128
D05040,D02101,P,126,Enzyme: CYP2D6,d0128
D05040,D02102,P,127,Enzyme: CYP2D6,d0128
D05040,D02106,P,128,unclassified,d0128
D05040,D02109,P,129,unclassified,d0128
D05040,D02234,P,130,unclassified,d0128
D05040,D02242,CI,131,Enzyme: CYP2D6,d0128
D05040,D02246,P,132,unclassified,d0128
D05040,D02247,P,133,unclassified,d0128
D05040,D02260,CI,134,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0128
D05040,D02271,P,135,unclassified,d0128
D05040,D02408,CI,136,unclassified,d0128
D05040,D02409,P,137,unclassified,d0128
D05040,D02484,P,138,unclassified,d0128
D05040,D02535,P,139,unclassified,d0128
D05040,D02562,CI,140,unclassified,d0128
D05040,D02567,CI,141,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0128
D05040,D02574,CI,142,Enzyme: CYP2D6,d0128
D05040,D03230,P,143,unclassified,d0128
D05040,D03250,P,144,unclassified,d0128
D05040,D03855,CI,145,unclassified,d0128
D05040,D04044,P,146,unclassified,d0128
D05040,D04052,P,147,unclassified,d0128
D05040,D04062,P,148,unclassified,d0128
D05040,D04081,P,149,unclassified,d0128
D05040,D04148,CI,150,Enzyme: CYP2D6,d0128
D05040,D04251,CI,151,unclassified,d0128
D05040,D04259,P,152,unclassified,d0128
D05040,D04261,P,153,unclassified,d0128
D05040,D04313,P,154,Enzyme: CYP2D6,d0128
D05040,D04342,P,155,unclassified,d0128
D05040,D04364,P,156,unclassified,d0128
D05040,D04447,P,157,unclassified,d0128
D05040,D04475,P,158,unclassified,d0128
D05040,D04477,P,159,unclassified,d0128
D05040,D04539,P,160,unclassified,d0128
D05040,D04540,P,161,unclassified,d0128
D05040,D04547,P,162,unclassified,d0128
D05040,D04747,CI,163,unclassified,d0128
D05040,D04813,P,164,unclassified,d0128
D05040,D05462,P,165,unclassified,d0128
D05040,D05928,P,166,CYP inhibition: CYP2D6,d0128
D05040,D06273,P,167,unclassified,d0128
D05040,D06405,P,168,unclassified,d0128
D05040,D06553,P,169,unclassified,d0128
D05040,D06645,P,170,unclassified,d0128
D05040,D06698,P,171,unclassified,d0128
D05040,D06921,P,172,unclassified,d0128
D05040,D06927,P,173,unclassified,d0128
D05040,D06928,P,174,unclassified,d0128
D05040,D06951,P,175,unclassified,d0128
D05040,D06953,P,176,unclassified,d0128
D05040,D06955,P,177,unclassified,d0128
D05040,D06956,P,178,unclassified,d0128
D05040,D06987,P,179,unclassified,d0128
D05040,D06994,P,180,unclassified,d0128
D05040,D07041,P,181,unclassified,d0128
D05040,D07042,P,182,unclassified,d0128
D05040,D07043,P,183,unclassified,d0128
D05040,D07044,P,184,unclassified,d0128
D05040,D07045,P,185,unclassified,d0128
D05040,D07048,P,186,unclassified,d0128
D05040,D07080,P,187,unclassified,d0128
D05040,D07132,P,188,unclassified,d0128
D05040,D07583,P,189,unclassified,d0128
D05040,D08080,P,190,unclassified,d0128
D05040,D08575,CI,191,Enzyme: CYP2D6,d0128
D05040,D08695,P,192,Enzyme: CYP2D6,d0128
D05040,D08769,P,193,unclassified,d0128
D05040,D08897,P,194,unclassified,d0128
D05040,D08923,P,195,Enzyme: CYP2D6,d0128
D05040,D09186,P,196,unclassified,d0128
D05040,D09319,P,197,unclassified,d0128
D05040,D09535,P,198,CYP inhibition: CYP2D6,d0128
D05040,D09566,P,199,unclassified,d0128
D05040,D09592,P,200,unclassified,d0128
D05040,D09701,P,201,unclassified,d0128
D05040,D09727,P,202,unclassified,d0128
D05040,D09744,P,203,unclassified,d0128
D05040,D09753,P,204,unclassified,d0128
D05040,D09756,P,205,CYP inhibition: CYP2D6,d0128
D05040,D09763,P,206,unclassified,d0128
D05040,D09780,P,207,unclassified,d0128
D05040,D09848,P,208,unclassified,d0128
D05040,D09889,P,209,unclassified,d0128
D05040,D09894,P,210,Enzyme: CYP2D6,d0128
D05040,D09978,P,211,unclassified,d0128
D05040,D09999,CI,212,Enzyme: CYP2D6,d0128
D05040,D10003,P,213,CYP induction: CYP2D6,d0128
D05040,D10159,P,214,unclassified,d0128
D05040,D10160,P,215,unclassified,d0128
D05040,D10179,P,216,Enzyme: CYP2D6,d0128
D05040,D10185,CI,217,Enzyme: CYP2D6,d0128
D05040,D10191,CI,218,Enzyme-Target: MAOA,d0128
D05040,D10195,P,219,unclassified,d0128
D05040,D10200,P,220,unclassified,d0128
D05040,D10253,P,221,unclassified,d0128
D05040,D10298,P,222,unclassified,d0128
D05040,D10317,P,223,unclassified,d0128
D05040,D10424,P,224,unclassified,d0128
D05040,D10459,P,225,unclassified,d0128
D05040,D10505,P,226,unclassified,d0128
D05040,D10570,P,227,unclassified,d0128
D05040,D10588,P,228,unclassified,d0128
D05040,D10743,P,229,unclassified,d0128
D05040,D10744,P,230,unclassified,d0128
D05040,D10854,P,231,unclassified,d0128
D05040,D10897,P,232,unclassified,d0128
D05040,D10967,P,233,unclassified,d0128
D05040,D10999,P,234,unclassified,d0128
D05040,D11027,P,235,unclassified,d0128
D05040,D11034,P,236,unclassified,d0128
D05040,D11064,P,237,unclassified,d0128
D05040,D11109,P,238,unclassified,d0128
D05040,D11290,P,239,unclassified,d0128
D05040,D11296,P,240,unclassified,d0128
D05040,D11567,P,241,unclassified,d0128
D05040,D11674,P,242,CYP inhibition: CYP2D6,d0128
D05040,D11708,P,243,unclassified,d0128
D05040,D11807,P,244,unclassified,d0128
D05040,D11861,P,245,unclassified,d0128
D05040,D11862,P,246,unclassified,d0128
D05040,D12217,P,247,unclassified,d0128
D05040,D12358,P,248,unclassified,d0128
D05040,D12364,P,249,unclassified,d0128
D05040,D12437,P,250,unclassified,d0128
D05040,D13245,P,251,unclassified,d0128
D05374,cpd:C01017,P,1,unclassified,d0056
D05374,cpd:C04931,P,2,unclassified,d0056
D05374,cpd:C06807,P,3,unclassified,d0056
D05374,D00020,P,4,unclassified,d0056
D05374,D00076,P,5,unclassified,d0056
D05374,D00095,P,6,unclassified,d0056
D05374,D00106,P,7,unclassified,d0056
D05374,D00109,P,8,unclassified,d0056
D05374,D00118,P,9,unclassified,d0056
D05374,D00120,P,10,unclassified,d0056
D05374,D00126,P,11,unclassified,d0056
D05374,D00127,P,12,unclassified,d0056
D05374,D00130,P,13,unclassified,d0056
D05374,D00132,P,14,unclassified,d0056
D05374,D00136,P,15,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00141,P,16,unclassified,d0056
D05374,D00151,P,17,unclassified,d0056
D05374,D00158,P,18,unclassified,d0056
D05374,D00169,P,19,unclassified,d0056
D05374,D00181,P,20,unclassified,d0056
D05374,D00199,P,21,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00211,P,22,unclassified,d0056
D05374,D00228,P,23,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00235,P,24,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00252,P,25,unclassified,d0056
D05374,D00255,P,26,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00270,P,27,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00283,P,28,unclassified,d0056
D05374,D00295,P,29,CYP inhibition: CYP2D6,d0056
D05374,D00298,P,30,unclassified,d0056
D05374,D00302,P,31,unclassified,d0056
D05374,D00303,P,32,unclassified,d0056
D05374,D00311,P,33,unclassified,d0056
D05374,D00315,P,34,unclassified,d0056
D05374,D00320,P,35,unclassified,d0056
D05374,D00326,P,36,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00330,P,37,unclassified,d0056
D05374,D00346,CI,38,unclassified,d0056
D05374,D00358,P,39,unclassified,d0056
D05374,D00373,P,40,unclassified,d0056
D05374,D00377,P,41,unclassified,d0056
D05374,D00378,P,42,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00390,P,43,unclassified,d0056
D05374,D00394,P,44,Target: SLC6A4,d0056
D05374,D00403,P,45,unclassified,d0056
D05374,D00415,P,46,unclassified,d0056
D05374,D00425,P,47,unclassified,d0056
D05374,D00426,P,48,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00427,P,49,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00428,P,50,unclassified,d0056
D05374,D00432,P,51,unclassified,d0056
D05374,D00448,P,52,unclassified,d0056
D05374,D00451,P,53,unclassified,d0056
D05374,D00452,P,54,unclassified,d0056
D05374,D00454,P,55,unclassified,d0056
D05374,D00458,P,56,unclassified,d0056
D05374,D00463,P,57,unclassified,d0056
D05374,D00477,P,58,unclassified,d0056
D05374,D00479,P,59,unclassified,d0056
D05374,D00483,P,60,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00484,P,61,Target: SLC6A4,d0056
D05374,D00493,P,62,unclassified,d0056
D05374,D00503,P,63,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00505,CI,64,unclassified,d0056
D05374,D00506,P,65,unclassified,d0056
D05374,D00510,P,66,unclassified,d0056
D05374,D00512,P,67,unclassified,d0056
D05374,D00513,P,68,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00556,P,69,unclassified,d0056
D05374,D00560,CI,70,unclassified,d0056
D05374,D00563,P,71,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00564,P,72,unclassified,d0056
D05374,D00566,P,73,unclassified,d0056
D05374,D00567,P,74,CYP inhibition: CYP2D6,d0056
D05374,D00568,P,75,unclassified,d0056
D05374,D00597,P,76,unclassified,d0056
D05374,D00598,P,77,unclassified,d0056
D05374,D00599,P,78,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00601,P,79,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00602,P,80,unclassified,d0056
D05374,D00603,P,81,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00605,P,82,unclassified,d0056
D05374,D00616,P,83,unclassified,d0056
D05374,D00619,P,84,unclassified,d0056
D05374,D00631,P,85,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00634,P,86,unclassified,d0056
D05374,D00635,P,87,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00636,P,88,unclassified,d0056
D05374,D00637,P,89,unclassified,d0056
D05374,D00638,P,90,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00639,P,91,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00640,P,92,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00642,P,93,unclassified,d0056
D05374,D00643,P,94,unclassified,d0056
D05374,D00644,P,95,unclassified,d0056
D05374,D00645,P,96,unclassified,d0056
D05374,D00647,P,97,unclassified,d0056
D05374,D00648,P,98,unclassified,d0056
D05374,D00661,P,99,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00674,P,100,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00675,P,101,unclassified,d0056
D05374,D00676,P,102,unclassified,d0056
D05374,D00677,P,103,unclassified,d0056
D05374,D00678,P,104,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00701,P,105,unclassified,d0056
D05374,D00727,P,106,unclassified,d0056
D05374,D00754,P,107,unclassified,d0056
D05374,D00769,P,108,unclassified,d0056
D05374,D00785,CI,109,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00788,P,110,unclassified,d0056
D05374,D00789,P,111,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00791,P,112,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00792,P,113,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00793,P,114,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00795,P,115,unclassified,d0056
D05374,D00797,P,116,unclassified,d0056
D05374,D00798,P,117,unclassified,d0056
D05374,D00799,P,118,unclassified,d0056
D05374,D00800,P,119,unclassified,d0056
D05374,D00801,P,120,unclassified,d0056
D05374,D00809,P,121,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00810,P,122,unclassified,d0056
D05374,D00811,P,123,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00812,P,124,Target: SLC6A4,d0056
D05374,D00813,P,125,unclassified,d0056
D05374,D00814,P,126,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00815,P,127,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00816,P,128,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00818,P,129,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00820,P,130,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00821,P,131,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00822,P,132,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00823,P,133,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00824,P,134,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D00825,P,135,Target: SLC6A4,d0056
D05374,D00826,CI,136,unclassified,d0056
D05374,D00827,P,137,unclassified,d0056
D05374,D00848,P,138,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00903,P,139,unclassified,d0056
D05374,D00904,P,140,unclassified,d0056
D05374,D00947,P,141,unclassified,d0056
D05374,D00966,P,142,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D00968,P,143,unclassified,d0056
D05374,D00969,P,144,unclassified,d0056
D05374,D00970,P,145,unclassified,d0056
D05374,D00971,P,146,unclassified,d0056
D05374,D01025,P,147,unclassified,d0056
D05374,D01026,P,148,unclassified,d0056
D05374,D01028,P,149,CYP inhibition: CYP2D6,d0056
D05374,D01029,P,150,unclassified,d0056
D05374,D01037,P,151,unclassified,d0056
D05374,D01041,P,152,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D01049,P,153,unclassified,d0056
D05374,D01087,P,154,unclassified,d0056
D05374,D01097,CI,155,unclassified,d0056
D05374,D01110,P,156,unclassified,d0056
D05374,D01122,P,157,unclassified,d0056
D05374,D01130,P,158,unclassified,d0056
D05374,D01164,P,159,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D01176,P,160,unclassified,d0056
D05374,D01179,P,161,Target: SLC6A4 / CYP inhibition: CYP2D6,d0056
D05374,D01182,P,162,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D01183,P,163,unclassified,d0056
D05374,D01185,P,164,unclassified,d0056
D05374,D01189,P,165,unclassified,d0056
D05374,D01220,P,166,unclassified,d0056
D05374,D01240,P,167,unclassified,d0056
D05374,D01252,P,168,unclassified,d0056
D05374,D01253,P,169,unclassified,d0056
D05374,D01267,P,170,unclassified,d0056
D05374,D01271,P,171,unclassified,d0056
D05374,D01280,P,172,unclassified,d0056
D05374,D01285,P,173,Target: SLC6A4,d0056
D05374,D01289,P,174,unclassified,d0056
D05374,D01296,P,175,unclassified,d0056
D05374,D01305,P,176,unclassified,d0056
D05374,D01314,P,177,unclassified,d0056
D05374,D01325,P,178,unclassified,d0056
D05374,D01326,P,179,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D01330,P,180,unclassified,d0056
D05374,D01337,P,181,unclassified,d0056
D05374,D01341,P,182,unclassified,d0056
D05374,D01344,P,183,unclassified,d0056
D05374,D01353,P,184,unclassified,d0056
D05374,D01355,P,185,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0056
D05374,D01380,P,186,unclassified,d0056
